shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size,abb,state,district,name,state_fips,pres_2012
22085,-0.017684049,0.143692176,-0.293053875,0.297943623,-0.001263817,41,LA,Louisiana,85,"State House District 85 (2012), Louisiana",22,0.496028023
22086,0.622859266,0.200017442,0.198929635,0.936054768,0.855760405,23,LA,Louisiana,86,"State House District 86 (2012), Louisiana",22,0.257641642
22087,-0.083422059,0.178388216,-0.475544056,0.263313871,-0.006073244,21,LA,Louisiana,87,"State House District 87 (2012), Louisiana",22,0.753840632
22088,0.279351327,0.146752741,-0.023487135,0.580288186,0.291775249,39,LA,Louisiana,88,"State House District 88 (2012), Louisiana",22,0.238644557
22089,0.458488409,0.172621436,0.160495647,0.850770118,0.757977808,26,LA,Louisiana,89,"State House District 89 (2012), Louisiana",22,0.18027144
22090,0.344800978,0.142440681,0.037382029,0.626952928,0.372700713,33,LA,Louisiana,90,"State House District 90 (2012), Louisiana",22,0.28058576
22091,-0.385412693,0.158147093,-0.709439112,-0.058626824,-0.389100339,29,LA,Louisiana,91,"State House District 91 (2012), Louisiana",22,0.874912811
22092,0.198495788,0.178781765,-0.160004509,0.562131703,0.467749371,19,LA,Louisiana,92,"State House District 92 (2012), Louisiana",22,0.513513514
22093,-0.587783705,0.159854812,-0.893743888,-0.215347028,-0.599393765,33,LA,Louisiana,93,"State House District 93 (2012), Louisiana",22,0.873027181
22094,-0.003125478,0.174238486,-0.281292817,0.35546336,0.002193906,28,LA,Louisiana,94,"State House District 94 (2012), Louisiana",22,0.36301947
22095,0.630192404,0.181641639,0.257273022,0.93702206,0.801995899,23,LA,Louisiana,95,"State House District 95 (2012), Louisiana",22,0.137307644
22096,0.027308738,0.182050736,-0.40496937,0.338653618,-0.022667559,23,LA,Louisiana,96,"State House District 96 (2012), Louisiana",22,0.65101247
22097,-0.585537502,0.242021544,-0.89866942,-0.130898528,-0.894351054,19,LA,Louisiana,97,"State House District 97 (2012), Louisiana",22,0.914756898
22098,-0.180414292,0.181668974,-0.542870733,0.097135147,-0.520618516,29,LA,Louisiana,98,"State House District 98 (2012), Louisiana",22,0.698241298
22099,-0.171131526,0.16585118,-0.448781081,0.191484939,-0.063132465,29,LA,Louisiana,99,"State House District 99 (2012), Louisiana",22,0.963518652
22100,-0.278924318,0.20152647,-0.721096629,0.005970696,-0.697627088,26,LA,Louisiana,100,"State House District 100 (2012), Louisiana",22,0.946549103
22101,0.086311887,0.184598523,-0.323834656,0.380297968,0.051236642,23,LA,Louisiana,101,"State House District 101 (2012), Louisiana",22,0.752200285
22102,-0.356933187,0.171950954,-0.598028737,-0.007556982,-0.365943257,32,LA,Louisiana,102,"State House District 102 (2012), Louisiana",22,0.795915944
22103,0.377793489,0.173336642,-0.012553322,0.720870933,0.415137639,25,LA,Louisiana,103,"State House District 103 (2012), Louisiana",22,0.41319084
22104,0.527229612,0.196833949,0.076263855,0.847491478,0.672142392,18,LA,Louisiana,104,"State House District 104 (2012), Louisiana",22,0.273191761
22105,0.189519123,0.186786981,-0.196409311,0.585276445,-0.347257404,19,LA,Louisiana,105,"State House District 105 (2012), Louisiana",22,0.466885284
23001,-0.084819873,0.212832931,-0.518878873,0.348793273,-0.141864504,9,ME,Maine,1,"State House District 1 (2012), Maine",23,0.65547629
23002,0.084355624,0.207910862,-0.359534062,0.480062963,0.682128564,15,ME,Maine,2,"State House District 2 (2012), Maine",23,0.583523592
23003,-0.234727694,0.206301807,-0.636888802,0.204552854,-0.170876299,8,ME,Maine,3,"State House District 3 (2012), Maine",23,0.576845974
23004,-0.325875233,0.343107288,-0.812672695,0.261586879,0.675619175,8,ME,Maine,4,"State House District 4 (2012), Maine",23,0.577347566
23005,-0.291344435,0.204263404,-0.629882145,0.121519823,0.348198596,18,ME,Maine,5,"State House District 5 (2012), Maine",23,0.495473065
23006,0.065663764,0.226795367,-0.400635753,0.539399817,1.139601091,5,ME,Maine,6,"State House District 6 (2012), Maine",23,0.560106492
23007,-0.294297188,0.236260232,-0.601538823,0.21401857,0.401158869,10,ME,Maine,7,"State House District 7 (2012), Maine",23,0.549716446
23008,-0.051675588,0.220541878,-0.455048601,0.399743198,0.867543797,8,ME,Maine,8,"State House District 8 (2012), Maine",23,0.585696451
23009,-0.167995026,0.214228782,-0.574022384,0.276746953,0.185953297,11,ME,Maine,9,"State House District 9 (2012), Maine",23,0.594599493
23010,0.154756444,0.231928067,-0.331659557,0.559535544,0.579344822,7,ME,Maine,10,"State House District 10 (2012), Maine",23,0.555985342
23011,0.093252668,0.225859729,-0.390044073,0.431606169,0.708748139,10,ME,Maine,11,"State House District 11 (2012), Maine",23,0.678911565
23012,-0.183428574,0.199370875,-0.60625666,0.214461379,-0.021816596,9,ME,Maine,12,"State House District 12 (2012), Maine",23,0.714156627
23013,-0.107640789,0.208148415,-0.516679558,0.345582099,0.410748111,10,ME,Maine,13,"State House District 13 (2012), Maine",23,0.643406268
23014,-0.363897613,0.21960526,-0.848351214,0.015595801,-0.588154882,8,ME,Maine,14,"State House District 14 (2012), Maine",23,0.649358583
23015,-0.25216691,0.254100543,-0.643267629,0.26092193,-0.100627443,7,ME,Maine,15,"State House District 15 (2012), Maine",23,0.619876832
23016,-0.167850762,0.198950513,-0.588578469,0.2127824,0.092039549,12,ME,Maine,16,"State House District 16 (2012), Maine",23,0.542355372
23017,-0.354526329,0.190342541,-0.704349406,0.044135185,-0.443678063,16,ME,Maine,17,"State House District 17 (2012), Maine",23,0.542669584
23018,-0.289014142,0.225971709,-0.778893194,0.130699526,-0.739031665,4,ME,Maine,18,"State House District 18 (2012), Maine",23,0.629471436
23019,-0.142975626,0.202291549,-0.596860621,0.267747053,0.42373239,11,ME,Maine,19,"State House District 19 (2012), Maine",23,0.590388446
23020,-0.071325955,0.263704998,-0.603030005,0.286496485,-0.059344321,7,ME,Maine,20,"State House District 20 (2012), Maine",23,0.482233503
23021,-0.431809069,0.205315429,-0.853121425,0.050355407,-0.751439013,13,ME,Maine,21,"State House District 21 (2012), Maine",23,0.541431851
23022,-0.174503467,0.306642868,-0.549796786,0.400045974,0.573919047,3,ME,Maine,22,"State House District 22 (2012), Maine",23,0.524174141
23023,-0.103376232,0.187507452,-0.539865613,0.29289837,0.130413433,13,ME,Maine,23,"State House District 23 (2012), Maine",23,0.516115077
23024,-0.120418803,0.203495957,-0.520468221,0.335276819,0.498426084,6,ME,Maine,24,"State House District 24 (2012), Maine",23,0.531314051
23025,0.040317175,0.229610476,-0.449754317,0.399659586,0.522748855,10,ME,Maine,25,"State House District 25 (2012), Maine",23,0.537581333
23026,-0.394026981,0.203581538,-0.817006578,-0.030423335,-1.027207505,12,ME,Maine,26,"State House District 26 (2012), Maine",23,0.590587255
23027,-0.218353358,0.236994133,-0.661158613,0.325786955,0.287903405,7,ME,Maine,27,"State House District 27 (2012), Maine",23,0.562228205
23028,0.013422562,0.191863779,-0.404125799,0.386700692,0.494780055,12,ME,Maine,28,"State House District 28 (2012), Maine",23,0.551001654
23029,-0.35901682,0.335291159,-0.810823547,0.226739297,-0.296643663,7,ME,Maine,29,"State House District 29 (2012), Maine",23,0.551043013
23030,-0.272941129,0.191706753,-0.709287101,0.116486587,-0.509562577,10,ME,Maine,30,"State House District 30 (2012), Maine",23,0.640383322
23031,-0.359973828,0.199004525,-0.678664996,0.098990186,-0.365152305,17,ME,Maine,31,"State House District 31 (2012), Maine",23,0.741899232
23032,-0.130635313,0.176542298,-0.512038873,0.190113423,0.121770467,16,ME,Maine,32,"State House District 32 (2012), Maine",23,0.683233533
23033,-0.108194665,0.212510467,-0.542080046,0.331732319,0.482890793,5,ME,Maine,33,"State House District 33 (2012), Maine",23,0.69035533
23034,-0.380227906,0.204960062,-0.842978097,-0.020269868,-0.839000663,10,ME,Maine,34,"State House District 34 (2012), Maine",23,0.637699203
23035,-0.550085583,0.206684915,-1.000401027,-0.112185204,-1.01780995,7,ME,Maine,35,"State House District 35 (2012), Maine",23,0.650803998
23036,-0.651716703,0.216190746,-1.054275181,-0.186619743,-1.711336749,7,ME,Maine,36,"State House District 36 (2012), Maine",23,0.712971078
23037,0.024031154,0.205958844,-0.389370264,0.489746108,1.067583225,9,ME,Maine,37,"State House District 37 (2012), Maine",23,0.766482348
23038,-0.049128273,0.202136747,-0.33357298,0.376963829,0.293386416,21,ME,Maine,38,"State House District 38 (2012), Maine",23,0.885828427
23039,-0.452492579,0.226145449,-0.76394267,-0.00242501,-0.146792987,11,ME,Maine,39,"State House District 39 (2012), Maine",23,0.870897588
23040,-0.182141476,0.189611102,-0.569037055,0.189307819,0.181145051,15,ME,Maine,40,"State House District 40 (2012), Maine",23,0.869734789
23041,-0.305951292,0.201112245,-0.73255745,0.019558373,-0.285676951,14,ME,Maine,41,"State House District 41 (2012), Maine",23,0.769178082
23042,-0.323421578,0.176071412,-0.711340758,0.009282024,-0.102847501,15,ME,Maine,42,"State House District 42 (2012), Maine",23,0.753787879
23043,-0.547929637,0.197920909,-0.947094005,-0.114226881,-0.615302714,10,ME,Maine,43,"State House District 43 (2012), Maine",23,0.616104504
23044,-0.343564317,0.285538964,-0.6982119,0.24616481,1.650940879,3,ME,Maine,44,"State House District 44 (2012), Maine",23,0.55620707
23045,-0.276217093,0.195398597,-0.683706624,0.052341773,-0.136002263,11,ME,Maine,45,"State House District 45 (2012), Maine",23,0.538143217
23046,-0.677107102,0.241300259,-0.976374204,-0.187314523,-0.447670948,12,ME,Maine,46,"State House District 46 (2012), Maine",23,0.553416384
23047,-0.456724072,0.182031339,-0.865557127,-0.092417285,-0.601590027,19,ME,Maine,47,"State House District 47 (2012), Maine",23,0.621765982
23048,-0.424485589,0.23487476,-0.92637802,-0.04377644,-0.392944406,5,ME,Maine,48,"State House District 48 (2012), Maine",23,0.64921466
23049,-0.214306134,0.238325478,-0.5812001,0.271533066,0.508904544,10,ME,Maine,49,"State House District 49 (2012), Maine",23,0.683254494
23050,-0.332408069,0.220536619,-0.788179423,0.067735333,-0.472984438,4,ME,Maine,50,"State House District 50 (2012), Maine",23,0.683245563
23051,-0.181059972,0.209748015,-0.548410461,0.281998162,0.708427946,11,ME,Maine,51,"State House District 51 (2012), Maine",23,0.597554585
23052,-0.477832437,0.21339785,-0.95759683,-0.12439153,-0.801629794,10,ME,Maine,52,"State House District 52 (2012), Maine",23,0.657478536
23053,-0.581286727,0.241591347,-0.989959858,-0.056511404,-0.747618389,4,ME,Maine,53,"State House District 53 (2012), Maine",23,0.573690162
23054,-0.578465001,0.19772558,-1.030678986,-0.172408603,-0.601823471,12,ME,Maine,54,"State House District 54 (2012), Maine",23,0.583072677
23055,-0.185133977,0.192524772,-0.572965742,0.177810144,0.247766873,16,ME,Maine,55,"State House District 55 (2012), Maine",23,0.538773031
23056,-0.280050282,0.199252172,-0.635629298,0.126388843,-0.21327931,17,ME,Maine,56,"State House District 56 (2012), Maine",23,0.517070009
23057,-0.172827268,0.202744896,-0.618421171,0.232012643,0.036277148,11,ME,Maine,57,"State House District 57 (2012), Maine",23,0.511524635
23058,-0.488035504,0.360900073,-1.023219031,0.098876635,-0.076371236,8,ME,Maine,58,"State House District 58 (2012), Maine",23,0.57453348
23059,-0.316893782,0.189602071,-0.69141835,0.069428518,-0.157309035,13,ME,Maine,59,"State House District 59 (2012), Maine",23,0.610629308
23060,-0.441514405,0.178338925,-0.810381619,-0.061333291,-0.505011802,17,ME,Maine,60,"State House District 60 (2012), Maine",23,0.71669219
23061,-0.265888762,0.189518088,-0.64339195,0.153582053,0.08365298,16,ME,Maine,61,"State House District 61 (2012), Maine",23,0.621962764
23062,-0.494427294,0.213723594,-0.803391378,-0.038019751,-0.326834813,19,ME,Maine,62,"State House District 62 (2012), Maine",23,0.596665837
23063,-0.459757697,0.235365189,-0.923749502,-0.116285994,-0.612473427,13,ME,Maine,63,"State House District 63 (2012), Maine",23,0.582263145
23064,-0.448612527,0.217281846,-0.802275239,0.019223968,-0.417797018,10,ME,Maine,64,"State House District 64 (2012), Maine",23,0.562126093
23065,-0.327407293,0.295333158,-0.684761093,0.247301769,-0.070018446,8,ME,Maine,65,"State House District 65 (2012), Maine",23,0.51825579
23066,-0.328090009,0.208893454,-0.739671213,0.191932608,-0.194122063,10,ME,Maine,66,"State House District 66 (2012), Maine",23,0.536305732
23067,-0.128634688,0.222446674,-0.618737476,0.287134333,0.572476425,6,ME,Maine,67,"State House District 67 (2012), Maine",23,0.51683087
23068,-0.17529902,0.206093409,-0.587344172,0.285157089,0.531298081,8,ME,Maine,68,"State House District 68 (2012), Maine",23,0.519507187
23069,-0.518610929,0.225231363,-0.867786405,-0.034166375,-0.435636869,5,ME,Maine,69,"State House District 69 (2012), Maine",23,0.544510386
23070,-0.134919457,0.234692656,-0.649249279,0.227293278,1.387207503,3,ME,Maine,70,"State House District 70 (2012), Maine",23,0.554744526
23071,-0.113744554,0.190808118,-0.503735235,0.275813158,0.420509142,11,ME,Maine,71,"State House District 71 (2012), Maine",23,0.563521719
23072,-0.415430369,0.341668584,-0.889898148,0.174216285,0.095297236,9,ME,Maine,72,"State House District 72 (2012), Maine",23,0.533287577
23073,-0.208379453,0.19231432,-0.616902543,0.249319458,0.132925393,14,ME,Maine,73,"State House District 73 (2012), Maine",23,0.554865938
23074,-0.13712413,0.215107775,-0.566632934,0.320878105,0.900517368,5,ME,Maine,74,"State House District 74 (2012), Maine",23,0.636671942
23075,-0.401659747,0.186038688,-0.803699643,-0.028621788,-0.394486663,16,ME,Maine,75,"State House District 75 (2012), Maine",23,0.500633714
23076,-0.34266492,0.210260748,-0.69846697,0.104410325,-0.076774259,8,ME,Maine,76,"State House District 76 (2012), Maine",23,0.562268564
23077,-0.126260181,0.174982825,-0.501116459,0.220556285,0.279141785,19,ME,Maine,77,"State House District 77 (2012), Maine",23,0.518922529
23078,-0.321253634,0.242985845,-0.852472763,0.09629326,-0.347336833,6,ME,Maine,78,"State House District 78 (2012), Maine",23,0.551516555
23079,-0.244470235,0.199539484,-0.660680363,0.138296549,-0.090236585,10,ME,Maine,79,"State House District 79 (2012), Maine",23,0.49145891
23080,-0.297433391,0.257889749,-0.604478032,0.242307742,0.351181106,9,ME,Maine,80,"State House District 80 (2012), Maine",23,0.540242806
23081,-0.412001424,0.232083572,-0.736707555,0.043773573,-0.148625054,14,ME,Maine,81,"State House District 81 (2012), Maine",23,0.561993277
23082,-0.401137413,0.227301001,-0.840412858,0.085884242,-0.645455488,8,ME,Maine,82,"State House District 82 (2012), Maine",23,0.502131287
23083,-0.386506435,0.190551476,-0.781377157,0.010400445,-0.489276164,12,ME,Maine,83,"State House District 83 (2012), Maine",23,0.58594278
23084,-0.322997933,0.211386102,-0.801613828,0.026392414,-0.1709785,11,ME,Maine,84,"State House District 84 (2012), Maine",23,0.578740157
23085,-0.335452862,0.167698746,-0.653270914,0.026877641,0.044816853,27,ME,Maine,85,"State House District 85 (2012), Maine",23,0.610920666
23086,-0.106759206,0.19925141,-0.556398714,0.281381147,0.279903488,6,ME,Maine,86,"State House District 86 (2012), Maine",23,0.613863996
23087,-0.293981276,0.233504478,-0.766071816,0.073254723,-0.259712543,11,ME,Maine,87,"State House District 87 (2012), Maine",23,0.535554653
23088,-0.438725149,0.206294873,-0.825252056,-0.016615893,-0.393122894,10,ME,Maine,88,"State House District 88 (2012), Maine",23,0.530558598
23089,-0.553434963,0.209742046,-0.988287947,-0.218862957,-0.745714544,11,ME,Maine,89,"State House District 89 (2012), Maine",23,0.555291537
23090,-0.209981961,0.248421456,-0.705130167,0.164727524,0.423472993,6,ME,Maine,90,"State House District 90 (2012), Maine",23,0.609996284
23091,-0.447495605,0.254453973,-0.834889409,0.096345623,-0.379543138,5,ME,Maine,91,"State House District 91 (2012), Maine",23,0.52184466
23092,-0.007071569,0.187676489,-0.389191935,0.357019094,0.709570838,13,ME,Maine,92,"State House District 92 (2012), Maine",23,0.61194354
23093,-0.4999026,0.207213386,-0.883354905,-0.065677942,-0.841773831,11,ME,Maine,93,"State House District 93 (2012), Maine",23,0.653157399
23094,-0.353160322,0.21303744,-0.813024122,0.127505375,-0.43456671,9,ME,Maine,94,"State House District 94 (2012), Maine",23,0.66878195
23095,-0.100762458,0.17684545,-0.500642892,0.235380295,0.205981245,18,ME,Maine,95,"State House District 95 (2012), Maine",23,0.541657208
23096,-0.088086309,0.202595777,-0.5171152,0.368615849,0.670887635,9,ME,Maine,96,"State House District 96 (2012), Maine",23,0.547716989
23097,-0.237459168,0.242390067,-0.749876893,0.157350409,0.295982109,7,ME,Maine,97,"State House District 97 (2012), Maine",23,0.625384458
23098,-0.333110873,0.208190299,-0.785226251,0.098551272,0.295434644,6,ME,Maine,98,"State House District 98 (2012), Maine",23,0.521081081
23099,0.203357912,0.207917236,-0.150096178,0.649290636,1.36404079,16,ME,Maine,99,"State House District 99 (2012), Maine",23,0.514565316
23100,0.063873328,0.193615737,-0.30458531,0.475412026,0.397420938,11,ME,Maine,100,"State House District 100 (2012), Maine",23,0.426862302
23101,-0.050551401,0.191999851,-0.459932587,0.313915097,-0.019942021,13,ME,Maine,101,"State House District 101 (2012), Maine",23,0.488494146
23102,0.013978562,0.237057471,-0.469324833,0.340576523,0.017181912,11,ME,Maine,102,"State House District 102 (2012), Maine",23,0.439740143
23103,-0.557589749,0.212792248,-1.013915363,-0.142256386,-1.17134771,12,ME,Maine,103,"State House District 103 (2012), Maine",23,0.415754923
23104,-0.294011288,0.200963192,-0.685106155,0.137949155,-0.238166064,11,ME,Maine,104,"State House District 104 (2012), Maine",23,0.427995972
